,frame,tracker_id,field_x,field_y,label
731,55,1.0,48.54879,16.230045,
732,55,2.0,45.178314,7.895903,
733,55,3.0,44.936092,30.060612,
734,55,4.0,46.02049,49.857323,
735,55,6.0,55.83276,47.00608,
736,55,7.0,45.426697,41.057507,
737,55,8.0,52.14669,41.191803,
738,55,10.0,48.31912,19.883375,
739,55,11.0,61.92314,36.57021,
740,55,12.0,48.297066,25.430666,
741,55,13.0,45.173172,25.494564,
742,55,17.0,52.585995,31.594841,
743,55,22.0,47.932858,7.2233257,
744,55,5.0,58.599174,17.986443,
745,56,1.0,48.547504,16.236357,
746,56,2.0,45.18493,7.898981,
747,56,3.0,44.935333,30.060555,
748,56,4.0,46.01905,49.87922,
749,56,6.0,55.82833,46.90764,
750,56,7.0,45.42549,41.06089,
751,56,8.0,52.15559,41.1904,
752,56,10.0,48.332542,19.886175,
753,56,11.0,61.946465,36.467865,
754,56,12.0,48.308094,25.398808,
755,56,13.0,45.175552,25.509466,
756,56,17.0,52.59951,31.597712,
757,56,22.0,47.928432,7.2171154,
758,56,5.0,58.582882,17.921968,
759,57,1.0,48.55328,16.239214,
760,57,2.0,45.185364,7.913714,
761,57,3.0,44.928013,30.060003,
762,57,4.0,46.020992,49.865364,
763,57,6.0,55.84992,46.830345,
764,57,7.0,45.422543,41.08205,
765,57,8.0,52.16421,41.20977,
766,57,10.0,48.343884,19.887995,
767,57,11.0,62.00146,36.344124,
768,57,12.0,48.29585,25.469772,
769,57,13.0,45.178623,25.549799,
770,57,17.0,52.604694,31.599062,
771,57,22.0,47.9268,7.2146754,
772,57,5.0,58.571377,17.897406,
773,58,1.0,48.553623,16.254969,
774,58,2.0,45.18553,7.919098,
775,58,3.0,44.92976,30.078255,
776,58,4.0,46.0167,49.903976,
777,58,6.0,55.86058,46.76089,
778,58,7.0,45.42139,41.089825,
779,58,8.0,52.17269,41.236877,
780,58,10.0,48.345993,19.9044,
781,58,11.0,62.07981,36.249065,
782,58,12.0,48.278145,25.494667,
783,58,17.0,52.60665,31.599796,
784,58,22.0,47.92443,7.227197,
785,58,5.0,58.550014,17.886494,
786,59,1.0,48.553734,16.260628,
787,59,2.0,45.183506,7.93468,
788,59,3.0,44.925835,30.06675,
789,59,4.0,46.015057,49.918476,
790,59,6.0,55.864437,46.73517,
791,59,7.0,45.42094,41.092457,
792,59,8.0,52.175793,41.24698,
793,59,10.0,48.333637,19.909111,
794,59,11.0,62.16174,36.1284,
795,59,12.0,48.271442,25.503668,
796,59,17.0,52.60582,31.617897,
797,59,22.0,47.923588,7.231859,
798,59,5.0,58.535732,17.89703,
799,59,13.0,45.179993,25.567842,
800,60,1.0,48.568092,16.249073,
801,60,2.0,45.1869,7.9128823,
802,60,3.0,44.931274,30.062864,
803,60,4.0,46.006798,49.923626,
804,60,6.0,55.903057,46.686462,
805,60,7.0,45.420765,41.09316,
806,60,8.0,52.182167,41.270527,
807,60,10.0,48.333344,19.92731,
808,60,11.0,62.22512,35.998047,
809,60,12.0,48.265102,25.539972,
810,60,17.0,52.605476,31.624886,
811,60,22.0,47.919136,7.219053,
812,60,5.0,58.518307,17.914734,
813,60,13.0,45.18479,25.589315,
814,61,1.0,48.579792,16.245152,
815,61,2.0,45.18819,7.9044113,
816,61,3.0,44.935493,30.097763,
817,61,4.0,46.01897,49.925472,
818,61,6.0,55.91752,46.669106,
819,61,7.0,45.42069,41.093155,
820,61,8.0,52.18274,41.298874,
821,61,10.0,48.328587,19.917591,
822,61,11.0,62.295986,35.81095,
823,61,12.0,48.26087,25.56995,
824,61,17.0,52.597164,31.644737,
825,61,22.0,47.911533,7.2132173,
826,61,13.0,45.19099,25.61456,
827,62,1.0,48.58856,16.259272,
828,62,2.0,45.1763,7.941332,
829,62,3.0,44.948593,30.129908,
830,62,4.0,46.013447,49.94782,
831,62,6.0,55.913002,46.704597,
832,62,7.0,45.42066,41.092915,
833,62,8.0,52.17576,41.30885,
834,62,10.0,48.326653,19.91375,
835,62,11.0,62.333202,35.745064,
836,62,12.0,48.251583,25.647518,
837,62,17.0,52.58585,31.669382,
838,62,22.0,47.906933,7.224437,
839,63,1.0,48.598034,16.26519,
840,63,2.0,45.171795,7.9551864,
841,63,3.0,44.953487,30.141893,
842,63,4.0,46.01135,49.956005,
843,63,6.0,55.917915,46.7194,
844,63,7.0,45.425518,41.11306,
845,63,8.0,52.171345,41.33195,
846,63,10.0,48.325825,19.912199,
847,63,11.0,62.40454,35.6558,
848,63,12.0,48.258575,25.643858,
849,63,17.0,52.58354,31.731941,
850,63,22.0,47.91728,7.230563,
851,64,1.0,48.593315,16.281435,
852,64,2.0,45.170143,7.960168,
853,64,3.0,44.955223,30.146132,
854,64,4.0,46.010567,49.95877,
855,64,6.0,55.912403,46.725574,
856,64,7.0,45.427345,41.12045,
857,64,8.0,52.17131,41.320496,
858,64,10.0,48.329994,19.928026,
859,64,11.0,62.434914,35.644268,
860,64,12.0,48.257595,25.67472,
861,64,17.0,52.581173,31.773298,
862,64,22.0,47.923058,7.2193284,
863,65,1.0,48.57077,16.299913,
864,65,2.0,45.163437,7.960837,
865,65,3.0,44.944004,30.182806,
866,65,4.0,46.007782,49.981556,
867,65,6.0,55.894665,46.74886,
868,65,7.0,45.41821,41.1428,
869,65,8.0,52.17293,41.29612,
870,65,10.0,48.276833,20.007677,
871,65,11.0,62.47637,35.62854,
872,65,12.0,48.22846,25.818316,
873,65,17.0,52.57217,31.805695,
874,65,22.0,47.923466,7.2284856,
875,65,16.0,40.67086,22.507545,
876,66,1.0,48.560326,16.321596,
877,66,2.0,45.158882,7.9745975,
878,66,3.0,44.937294,30.214275,
879,66,4.0,46.00425,50.011818,
880,66,6.0,55.885185,46.799225,
881,66,7.0,45.40736,41.150677,
882,66,8.0,52.17349,41.286472,
883,66,10.0,48.25976,20.068586,
884,66,11.0,62.548874,35.574554,
885,66,12.0,48.223408,25.822014,
886,66,17.0,52.56882,31.817469,
887,66,22.0,47.921833,7.245407,
888,66,16.0,40.66999,22.47826,
889,67,1.0,48.554497,16.34453,
890,67,2.0,45.15724,7.9795537,
891,67,3.0,44.937122,30.207708,
892,67,4.0,46.0106,50.02299,
893,67,6.0,55.88145,46.81869,
894,67,7.0,45.4033,41.15332,
895,67,8.0,52.170284,41.322044,
896,67,10.0,48.25397,20.138893,
897,67,11.0,62.59403,35.5225,
898,67,12.0,48.233936,25.773512,
899,67,17.0,52.556385,31.873781,
900,67,22.0,47.92123,7.2516994,
901,67,16.0,40.67664,22.469631,
902,68,1.0,48.556786,16.368668,
903,68,2.0,45.171043,7.9693317,
904,68,3.0,44.939438,30.186905,
905,68,4.0,46.013023,50.02676,
906,68,6.0,55.87995,46.826202,
907,68,7.0,45.41407,41.17477,
908,68,8.0,52.169037,41.33526,
909,68,10.0,48.286102,20.200876,
910,68,11.0,62.646873,35.50808,
911,68,12.0,48.229794,25.769217,
912,68,17.0,52.559944,31.877426,
913,68,22.0,47.925213,7.26841,
914,68,16.0,40.684654,22.432617,
915,69,1.0,48.557686,16.377296,
916,69,2.0,45.176323,7.965246,
917,69,3.0,44.9405,30.124598,
918,69,4.0,46.013943,50.02775,
919,69,6.0,55.87802,46.849678,
920,69,7.0,45.413303,41.162144,
921,69,8.0,52.175552,41.340237,
922,69,10.0,48.309864,20.241152,
923,69,11.0,62.751377,35.350197,
924,69,12.0,48.217136,25.748672,
925,69,17.0,52.55168,31.912958,
926,69,22.0,47.92672,7.274522,
927,69,16.0,40.69175,22.435886,
928,70,1.0,48.524834,16.39112,
929,70,2.0,45.16806,7.9900026,
930,70,3.0,44.940884,30.10094,
931,70,4.0,46.009266,50.07181,
932,70,6.0,55.861843,46.878902,
933,70,7.0,45.420387,41.157288,
934,70,8.0,52.169285,41.361214,
935,70,10.0,48.323708,20.432116,
936,70,11.0,62.85538,35.36821,
937,70,12.0,48.171432,25.975111,
938,70,17.0,52.54047,31.942955,
939,70,22.0,47.92728,7.2766366,
940,70,16.0,40.67498,22.469172,
941,71,1.0,48.477238,16.42203,
942,71,2.0,45.181225,8.015773,
943,71,3.0,44.954815,30.092957,
944,71,4.0,46.0075,50.088036,
945,71,6.0,55.85573,46.889805,
946,71,7.0,45.423126,41.094433,
947,71,8.0,52.166878,41.36881,
948,71,10.0,48.328087,20.454952,
949,71,12.0,48.148724,26.108788,
950,71,17.0,52.537926,31.9358,
951,71,22.0,47.919743,7.2897224,
952,71,16.0,40.676876,22.431293,
953,71,13.0,44.87734,25.874912,
954,72,1.0,48.416183,16.47364,
955,72,2.0,45.184147,8.03904,
956,72,3.0,44.953217,30.08948,
957,72,4.0,46.01701,50.07167,
958,72,6.0,55.84511,46.91421,
959,72,7.0,45.42912,41.029823,
960,72,8.0,52.151897,41.370728,
961,72,12.0,48.118282,26.123255,
962,72,17.0,52.532043,31.9142,
963,72,22.0,47.897717,7.346436,
964,72,16.0,40.6886,22.520357,
965,73,1.0,48.394306,16.538729,
966,73,2.0,45.205647,8.078852,
967,73,3.0,44.964016,30.107224,
968,73,4.0,46.012947,50.06487,
969,73,6.0,55.834126,46.922993,
970,73,7.0,45.436253,40.965794,
971,73,8.0,52.128582,41.330765,
972,73,12.0,48.082066,26.106586,
973,73,17.0,52.533104,31.869837,
974,73,22.0,47.884068,7.4077954,
975,74,1.0,48.34844,16.664898,
976,74,2.0,45.226032,8.095308,
977,74,3.0,44.981964,30.115173,
978,74,4.0,46.044586,50.040176,
979,74,6.0,55.835857,46.946835,
980,74,7.0,45.451313,40.901585,
981,74,8.0,52.119865,41.315334,
982,74,12.0,47.968487,26.380053,
983,74,17.0,52.527027,31.852272,
984,74,22.0,47.863434,7.455755,
985,74,10.0,47.917076,21.196642,
986,74,13.0,44.49588,26.625006,
987,75,1.0,48.30546,16.617462,
988,75,2.0,45.23771,8.073158,
989,75,3.0,44.98165,30.11766,
990,75,4.0,46.053814,49.986217,
991,75,6.0,55.82828,46.975937,
992,75,7.0,45.46185,40.837414,
993,75,8.0,52.102657,41.308914,
994,75,12.0,47.85669,26.63763,
995,75,17.0,52.50685,31.897549,
996,75,22.0,47.831177,7.5657625,
997,75,13.0,44.37367,26.856737,
998,76,1.0,48.16511,16.687788,
999,76,2.0,45.250114,8.0515585,
1000,76,3.0,45.004814,30.048151,
1001,76,4.0,46.056976,49.899006,
1002,76,6.0,55.82554,46.986538,
1003,76,7.0,45.518063,40.817116,
1004,76,8.0,52.103508,41.30677,
1005,76,12.0,47.788124,26.721453,
1006,76,17.0,52.48607,31.913424,
1007,76,22.0,47.789597,7.643645,
1008,76,13.0,44.30497,26.83772,
1009,76,10.0,47.78377,20.835752,
1010,77,1.0,48.040577,16.78039,
1011,77,2.0,45.269012,8.031064,
1012,77,3.0,45.006493,30.021671,
1013,77,4.0,46.07861,49.82205,
1014,77,6.0,55.82332,47.010742,
1015,77,7.0,45.583042,40.812565,
1016,77,8.0,52.109333,41.326008,
1017,77,12.0,47.85423,26.19759,
1018,77,17.0,52.481655,31.883287,
1019,77,22.0,47.745895,7.653073,
1020,77,13.0,44.207214,26.66526,
1021,77,10.0,47.731777,20.698078,
1022,78,1.0,47.86125,16.662859,
1023,78,2.0,45.27363,8.037184,
1024,78,3.0,45.0227,30.102535,
1025,78,4.0,46.078564,49.79426,
1026,78,6.0,55.82262,47.019375,
1027,78,7.0,45.646706,40.793106,
1028,78,8.0,52.127804,41.393555,
1029,78,12.0,47.859325,25.837545,
1030,78,17.0,52.4819,31.853735,
1031,78,22.0,47.713413,7.597117,
1032,78,13.0,44.07226,26.674118,
1033,78,10.0,47.616962,20.648771,
1034,79,1.0,47.54563,16.675686,
1035,79,2.0,45.32289,8.0610485,
1036,79,3.0,45.042717,30.135427,
1037,79,4.0,46.07564,49.740105,
1038,79,6.0,55.81805,46.98056,
1039,79,7.0,45.739082,40.831226,
1040,79,8.0,52.113514,41.338646,
1041,79,17.0,52.463684,31.823168,
1042,79,22.0,47.67769,7.5710235,
1043,79,13.0,43.965664,26.634361,
1044,79,10.0,47.490837,20.618565,
1045,79,23.0,47.166985,28.599985,
1046,79,5.0,58.12319,17.790838,
1047,80,1.0,47.469147,16.639036,
1048,80,2.0,45.374264,8.060388,
1049,80,3.0,45.059452,30.075573,
1050,80,4.0,46.115803,49.699062,
1051,80,6.0,55.81204,46.92407,
1052,80,7.0,45.879433,40.89196,
1053,80,8.0,52.092453,41.33674,
1054,80,17.0,52.461926,31.758057,
1055,80,22.0,47.673515,7.5896926,
1056,80,13.0,43.877663,26.630432,
1057,80,10.0,47.25113,21.022688,
1058,80,23.0,47.00979,28.855946,
1059,80,5.0,58.106575,17.74154,
1060,80,11.0,63.70784,34.15915,
1061,80,12.0,47.69702,25.616982,
1062,81,1.0,47.34762,16.719542,
1063,81,2.0,45.446693,8.0395155,
1064,81,3.0,45.102623,29.984144,
1065,81,4.0,46.171738,49.66312,
1066,81,6.0,55.791294,46.860504,
1067,81,7.0,46.017292,40.91777,
1068,81,8.0,52.063488,41.335056,
1069,81,17.0,52.43787,31.696177,
1070,81,22.0,47.674545,7.582424,
1071,81,13.0,43.79966,26.571135,
1072,81,10.0,46.970978,21.273945,
1073,81,5.0,58.069542,17.751225,
1074,81,11.0,63.80059,34.132828,
1075,81,12.0,47.605312,25.392778,
1076,82,1.0,47.210865,16.722645,
1077,82,2.0,45.51369,8.009723,
1078,82,3.0,45.182446,29.899261,
1079,82,4.0,46.21541,49.65143,
1080,82,6.0,55.7637,46.815506,
1081,82,7.0,46.103954,40.929203,
1082,82,8.0,52.043873,41.274506,
1083,82,17.0,52.398518,31.563545,
1084,82,22.0,47.680164,7.6350603,
1085,82,13.0,43.732353,26.491547,
1086,82,10.0,46.847084,21.205343,
1087,82,11.0,63.844154,33.9024,
1088,82,12.0,47.4974,25.272863,
1089,83,2.0,45.578953,8.019238,
1090,83,3.0,45.29008,29.80285,
1091,83,4.0,46.267075,49.603615,
1092,83,6.0,55.728096,46.757145,
1093,83,7.0,46.170902,40.935066,
1094,83,8.0,52.062912,41.193745,
1095,83,17.0,52.357735,31.512976,
1096,83,22.0,47.719124,7.660162,
1097,83,13.0,43.5929,26.55302,
1098,83,10.0,46.636875,21.160645,
1099,83,11.0,63.854435,33.767296,
1100,83,12.0,47.420788,25.209373,
1101,84,2.0,45.653988,8.016551,
1102,84,3.0,45.31798,29.854784,
1103,84,4.0,46.338863,49.52118,
1104,84,6.0,55.67673,46.672832,
1105,84,7.0,46.26674,40.940292,
1106,84,8.0,52.05285,41.123856,
1107,84,17.0,52.30765,31.510323,
1108,84,22.0,47.75269,7.6716356,
1109,84,13.0,43.41885,26.65322,
1110,84,11.0,63.87026,33.87161,
1111,84,5.0,57.872963,17.828268,
1112,84,1.0,46.563526,16.870382,
1113,85,2.0,45.769665,7.8420005,
1114,85,3.0,45.39593,29.935453,
1115,85,4.0,46.45133,49.47079,
1116,85,6.0,55.63766,46.517113,
1117,85,7.0,46.349297,40.964375,
1118,85,8.0,52.024902,41.057713,
1119,85,17.0,52.262344,31.436514,
1120,85,22.0,47.788456,7.7348623,
1121,85,13.0,43.29425,26.684141,
1122,85,11.0,63.947,33.906677,
1123,85,24.0,54.35164,23.359554,
1124,85,5.0,57.815556,17.822495,
1125,85,1.0,46.360233,16.924044,
1126,85,10.0,46.376442,21.311121,
1127,85,12.0,47.08276,25.498318,
1128,86,2.0,45.89542,7.751461,
1129,86,3.0,45.546936,30.26595,
1130,86,4.0,46.578857,49.366093,
1131,86,6.0,55.625046,46.439465,
1132,86,7.0,46.490093,41.01847,
1133,86,8.0,52.00388,40.993557,
1134,86,17.0,52.25086,31.28565,
1135,86,22.0,47.847534,7.736776,
1136,86,13.0,43.19584,26.68961,
1137,86,11.0,64.004166,33.927277,
1138,86,24.0,54.256535,23.405937,
1139,86,5.0,57.752083,17.859838,
1140,86,1.0,46.259674,16.830622,
1141,87,2.0,45.975296,7.6537533,
1142,87,3.0,45.689434,30.249811,
1143,87,4.0,46.753994,49.198273,
1144,87,6.0,55.600792,46.286736,
1145,87,7.0,46.64518,41.083282,
1146,87,8.0,51.956146,40.94873,
1147,87,17.0,52.238842,31.1766,
1148,87,22.0,47.917747,7.744144,
1149,87,13.0,43.097523,26.702423,
1150,87,11.0,64.07283,33.941097,
1151,87,24.0,54.174557,23.30088,
1152,87,5.0,57.702988,17.825573,
1153,87,1.0,46.066357,16.790518,
1154,87,12.0,46.723442,25.734882,
1155,88,2.0,46.023403,7.56578,
1156,88,3.0,45.858894,30.068169,
1157,88,4.0,46.908215,49.073097,
1158,88,6.0,55.576637,46.148945,
1159,88,7.0,46.85249,41.072815,
1160,88,8.0,51.94346,40.873856,
1161,88,17.0,52.246334,31.013752,
1162,88,22.0,47.999676,7.7409897,
1163,88,13.0,43.023872,26.597967,
1164,88,11.0,64.119804,33.969765,
1165,88,24.0,54.068977,23.314604,
1166,88,5.0,57.632523,17.805573,
1167,88,1.0,45.859898,16.787453,
1168,88,12.0,46.5172,25.655352,
1169,89,2.0,46.10181,7.5296664,
1170,89,3.0,46.00669,30.064749,
1171,89,4.0,47.051514,48.853275,
1172,89,6.0,55.548126,45.975002,
1173,89,7.0,47.020607,40.94956,
1174,89,8.0,51.92143,40.72835,
1175,89,17.0,52.25125,30.866062,
1176,89,22.0,48.065372,7.8419104,
1177,89,13.0,42.964222,26.55538,
1178,89,11.0,64.198845,33.95108,
1179,89,24.0,53.97133,23.366972,
1180,89,5.0,57.44947,18.03187,
1181,89,1.0,45.64914,16.877829,
1182,90,2.0,46.228672,7.56141,
1183,90,3.0,46.123123,30.068716,
1184,90,4.0,47.135994,48.666927,
1185,90,6.0,55.529587,45.83061,
1186,90,7.0,47.21707,40.711807,
1187,90,8.0,51.918606,40.61706,
1188,90,22.0,48.148216,7.9439697,
1189,90,13.0,42.867615,26.548258,
1190,90,11.0,64.24347,33.94696,
1191,90,24.0,53.874397,23.378153,
1192,90,5.0,57.318375,18.170046,
1193,90,1.0,45.518204,16.951162,
1194,90,25.0,44.866734,28.42734,
1195,91,2.0,46.343063,7.6139297,
1196,91,3.0,46.230698,30.093794,
1197,91,4.0,47.287006,48.58059,
1198,91,6.0,55.510708,45.759304,
1199,91,7.0,47.368565,40.60613,
1200,91,8.0,51.914745,40.614887,
1201,91,22.0,48.207016,8.041207,
1202,91,13.0,42.78658,26.48921,
1203,91,11.0,64.26647,33.768703,
1204,91,24.0,53.77107,23.374168,
1205,91,5.0,57.263798,18.159573,
1206,91,1.0,45.287136,17.00109,
1207,91,25.0,44.71739,28.455889,
1208,91,17.0,52.20154,31.02684,
1209,92,2.0,46.399548,7.6932244,
1210,92,3.0,46.37342,29.985407,
1211,92,4.0,47.45797,48.51018,
1212,92,6.0,55.49839,45.61283,
1213,92,7.0,47.51301,40.530003,
1214,92,8.0,51.884125,40.634747,
1215,92,22.0,48.244637,8.1342745,
1216,92,13.0,42.717964,26.412539,
1217,92,11.0,64.29682,33.778053,
1218,92,24.0,53.666847,23.43322,
1219,92,5.0,57.214207,18.090359,
1220,92,1.0,45.033825,17.075502,
1221,92,25.0,44.524147,28.474762,
1222,92,17.0,52.16308,31.165676,
1223,92,12.0,45.968243,25.08928,
1224,93,2.0,46.466835,7.774287,
1225,93,3.0,46.507084,29.88244,
1226,93,4.0,47.610344,48.338287,
1227,93,6.0,55.48454,45.499493,
1228,93,7.0,47.648895,40.44649,
1229,93,8.0,51.878452,40.664482,
1230,93,22.0,48.30382,8.188935,
1231,93,13.0,42.64551,26.343266,
1232,93,11.0,64.30681,33.678257,
1233,93,24.0,53.519333,23.47578,
1234,93,5.0,57.142723,18.175312,
1235,93,1.0,44.824867,17.15058,
1236,93,17.0,52.140247,31.249527,
1237,93,12.0,45.81371,24.998194,
1238,93,10.0,45.77518,20.1915,
1239,94,2.0,46.53193,7.8112726,
1240,94,3.0,46.665043,29.833931,
1241,94,4.0,47.77051,48.256733,
1242,94,6.0,55.447777,45.4187,
1243,94,7.0,47.802757,40.36186,
1244,94,8.0,51.88397,40.677345,
1245,94,22.0,48.347412,8.266714,
1246,94,13.0,42.53657,26.326056,
1247,94,11.0,64.31632,33.234486,
1248,94,24.0,53.326958,23.542942,
1249,94,5.0,57.04904,18.168627,
1250,94,17.0,52.118645,31.133316,
1251,95,2.0,46.60682,7.890511,
1252,95,3.0,46.78966,29.716856,
1253,95,4.0,47.881504,48.145,
1254,95,6.0,55.42599,45.310265,
1255,95,7.0,47.925095,40.295223,
1256,95,8.0,51.88317,40.72377,
1257,95,22.0,48.385258,8.353303,
1258,95,13.0,42.46264,26.230127,
1259,95,11.0,64.29712,33.09715,
1260,95,24.0,53.16819,23.506336,
1261,95,5.0,56.944656,18.245827,
1262,95,17.0,52.06379,31.24712,
1263,95,25.0,43.878212,28.581291,
1264,96,2.0,46.703865,7.94505,
1265,96,3.0,46.914635,29.625574,
1266,96,4.0,48.024334,47.958633,
1267,96,6.0,55.41695,45.191635,
1268,96,7.0,48.07322,40.21726,
1269,96,8.0,51.85654,40.801132,
1270,96,22.0,48.472206,8.381188,
1271,96,13.0,42.353634,26.152103,
1272,96,11.0,64.340195,33.068333,
1273,96,24.0,53.00816,23.514366,
1274,96,5.0,56.887405,18.225756,
1275,96,17.0,52.03992,31.183897,
1276,96,25.0,43.61116,28.573843,
1277,97,2.0,46.785908,7.9720545,
1278,97,3.0,47.03306,29.597744,
1279,97,4.0,48.141155,47.892826,
1280,97,6.0,55.43365,45.06994,
1281,97,7.0,48.198242,40.173115,
1282,97,8.0,51.86364,40.810772,
1283,97,22.0,48.5649,8.483257,
1284,97,13.0,42.221504,26.234669,
1285,97,11.0,64.39493,32.910625,
1286,97,24.0,52.880814,23.54233,
1287,97,5.0,56.81276,18.240765,
1288,97,25.0,43.41145,28.5813,
1289,98,2.0,46.938988,8.04459,
1290,98,3.0,47.17183,29.632133,
1291,98,4.0,48.25987,47.830986,
1292,98,6.0,55.451855,44.9673,
1293,98,7.0,48.338566,40.182262,
1294,98,8.0,51.83973,40.793224,
1295,98,22.0,48.671066,8.6304245,
1296,98,13.0,42.079723,26.242313,
1297,98,11.0,64.41638,32.753727,
1298,98,24.0,52.73933,23.57465,
1299,98,5.0,56.67077,18.365953,
1300,98,25.0,43.184593,28.55113,
1301,99,2.0,47.087067,8.011967,
1302,99,3.0,47.28412,29.687086,
1303,99,4.0,48.38438,47.79168,
1304,99,6.0,55.45899,44.932106,
1305,99,7.0,48.4926,40.27083,
1306,99,8.0,51.83278,40.767586,
1307,99,22.0,48.774857,8.691203,
1308,99,13.0,41.88075,26.301762,
1309,99,11.0,64.40795,32.612427,
1310,99,24.0,52.613243,23.594318,
1311,99,5.0,56.572086,18.406511,
1312,99,25.0,42.927216,28.50651,
1313,99,26.0,39.31224,24.229067,
1314,99,27.0,40.335213,21.215082,
1315,100,2.0,47.319515,8.126602,
1316,100,3.0,47.445988,29.825544,
1317,100,4.0,48.507908,47.71798,
1318,100,6.0,55.46922,44.9233,
1319,100,7.0,48.597034,40.36848,
1320,100,8.0,51.82535,40.73809,
1321,100,22.0,48.927505,8.813753,
1322,100,13.0,41.72433,26.369444,
1323,100,11.0,64.40905,32.576225,
1324,100,24.0,52.462578,23.655684,
1325,100,5.0,56.438896,18.453474,
1326,100,25.0,42.742565,28.409338,
1327,100,26.0,39.238792,24.258522,
1328,100,27.0,40.34358,21.223858,
1329,100,17.0,51.937435,31.074894,
1330,101,2.0,47.479546,8.194514,
1331,101,3.0,47.574894,29.795227,
1332,101,4.0,48.68485,47.610844,
1333,101,6.0,55.469093,44.88272,
1334,101,7.0,48.707947,40.567753,
1335,101,8.0,51.81973,40.920837,
1336,101,22.0,49.034496,8.977933,
1337,101,13.0,41.58304,26.492525,
1338,101,11.0,64.38935,32.614876,
1339,101,5.0,56.343975,18.463808,
1340,101,25.0,42.572075,28.291893,
1341,101,26.0,39.172626,24.264336,
1342,101,27.0,40.365932,21.208912,
1343,101,17.0,51.924267,31.11983,
1344,102,2.0,47.6105,8.258615,
1345,102,3.0,47.723766,29.828207,
1346,102,4.0,48.851353,47.491146,
1347,102,6.0,55.470604,44.850067,
1348,102,7.0,48.838974,40.709938,
1349,102,8.0,51.80757,41.033157,
1350,102,22.0,49.13204,9.144867,
1351,102,13.0,41.50025,26.65945,
1352,102,11.0,64.4115,32.570843,
1353,102,5.0,56.292904,18.389,
1354,102,26.0,39.070408,24.375332,
1355,102,27.0,40.38504,21.22468,
1356,102,17.0,51.918495,31.153141,
1357,102,24.0,52.18789,23.719002,
1358,103,2.0,47.764797,8.298184,
1359,103,3.0,47.90715,29.833792,
1360,103,4.0,49.000652,47.42935,
1361,103,6.0,55.458855,44.8203,
1362,103,7.0,49.012974,40.76756,
1363,103,8.0,51.823025,41.094677,
1364,103,22.0,49.30714,9.120613,
1365,103,13.0,41.512802,26.886997,
1366,103,11.0,64.43046,32.592293,
1367,103,5.0,56.22067,18.305264,
1368,103,26.0,38.987164,24.349499,
1369,103,27.0,40.362774,21.301802,
1370,103,17.0,51.922493,31.18423,
1371,103,24.0,52.033356,23.70231,
1372,103,1.0,42.26018,18.706085,
1373,104,2.0,47.918327,8.298105,
1374,104,3.0,48.02646,29.894234,
1375,104,4.0,49.11051,47.495373,
1376,104,6.0,55.45169,44.751114,
1377,104,7.0,49.165306,40.872414,
1378,104,8.0,51.82729,41.13641,
1379,104,22.0,49.417236,9.146969,
1380,104,13.0,41.432922,27.033976,
1381,104,11.0,64.47566,32.487133,
1382,104,5.0,56.14716,18.205479,
1383,104,26.0,38.915615,24.426521,
1384,104,27.0,40.350456,21.308374,
1385,104,17.0,51.95882,31.198313,
1386,104,1.0,42.054535,18.993086,
1387,105,2.0,48.042118,8.120364,
1388,105,3.0,48.149612,30.032234,
1389,105,4.0,49.257908,47.52658,
1390,105,6.0,55.46057,44.768864,
1391,105,7.0,49.326153,40.83387,
1392,105,8.0,51.815132,41.15064,
1393,105,22.0,49.539974,9.20904,
1394,105,13.0,41.33902,27.063543,
1395,105,11.0,64.50218,32.534855,
1396,105,5.0,56.06033,18.025368,
1397,105,26.0,38.83119,24.465572,
1398,105,27.0,40.338505,21.398022,
1399,105,17.0,51.99904,31.150145,
1400,105,1.0,41.87228,19.173344,
1401,106,2.0,48.27199,8.031253,
1402,106,3.0,48.28473,30.10946,
1403,106,4.0,49.41912,47.542477,
1404,106,6.0,55.44704,44.716694,
1405,106,7.0,49.419537,40.860806,
1406,106,8.0,51.81259,41.21431,
1407,106,22.0,49.633343,9.208573,
1408,106,13.0,41.260105,27.368944,
1409,106,11.0,64.53073,32.49064,
1410,106,5.0,55.98895,17.95346,
1411,106,26.0,38.786522,24.405602,
1412,106,27.0,40.34874,21.430353,
1413,106,17.0,52.011986,31.151382,
1414,106,1.0,41.69997,19.386984,
1415,106,12.0,44.605,24.904003,
1416,107,2.0,48.460243,7.9200077,
1417,107,3.0,48.437874,30.163136,
1418,107,4.0,49.562405,47.489124,
1419,107,6.0,55.453358,44.638718,
1420,107,7.0,49.547626,40.89411,
1421,107,8.0,51.82243,41.19795,
1422,107,22.0,49.69731,9.181984,
1423,107,13.0,41.08205,27.3433,
1424,107,11.0,64.52532,32.6447,
1425,107,5.0,55.898067,17.934235,
1426,107,26.0,38.717766,24.324982,
1427,107,27.0,40.36838,21.389172,
1428,107,17.0,52.00113,31.095545,
1429,107,1.0,41.553505,19.517178,
1430,107,12.0,44.57111,24.766008,
1431,108,2.0,48.534836,7.78403,
1432,108,3.0,48.67376,30.031626,
1433,108,4.0,49.699223,47.323746,
1434,108,6.0,55.469585,44.51099,
1435,108,7.0,49.6577,40.80889,
1436,108,8.0,51.833134,41.112514,
1437,108,22.0,49.780483,9.05253,
1438,108,13.0,40.938625,27.308043,
1439,108,11.0,64.51185,32.603123,
1440,108,5.0,55.803608,17.965534,
